cod;cidade;designacao;arquivo_origem;mes;ano;RCPJ;RCPN;IT;RI;RTD;Notas;Protesto;Emolumentos;Funarpem;Gratuitos;Total;gestor;cargo
2367;SEROPEDICA;01 OF DE JUSTICA;2024_09.pdf;9;2024;0;0.0;0;0;0.0;770.403;0;75.577;0.0;1.4633;770.403;MYRELA FIGUEIREDO AMERICANO THURLER DE;Titular
2367;SEROPEDICA;01 OF DE JUSTICA;2024_10.pdf;10;2024;0;0.0;0;0;0.0;8.036.585,00;0;7.883.931,00;0.0;152.654;8.036.585,00;MYRELA FIGUEIREDO AMERICANO THURLER DE;Titular
2367;SEROPEDICA;01 OF DE JUSTICA;2024_11.pdf;11;2024;0;0.0;0;0;0.0;6.796.688,00;0;6.668.365,00;0.0;128.323;6.796.688,00;MYRELA FIGUEIREDO AMERICANO THURLER;Titular
2367;SEROPEDICA;01 OF DE JUSTICA;2024_12.pdf;12;2024;0;0.0;0;0;0.0;7.163.096,00;0;7.026.027,00;0.0;137.069;7.163.096,00;MYRELA FIGUEIREDO AMERICANO THURLER DE;Titular
2367;SEROPEDICA;01 OF DE JUSTICA;2025_01.pdf;1;2025;0;0.0;0;0;0.0;8.783.514,00;0;8.616.391,00;0.0;167.123;8.783.514,00;MYRELA FIGUEIREDO AMERICANO THURLER DE;Titular
2367;SEROPEDICA;01 OF DE JUSTICA;2025_02.pdf;2;2025;0;0.0;0;0;0.0;7.521.538,00;0;7.378.628,00;0.0;1.4291;7.521.538,00;MYRELA FIGUEIREDO AMERICANO THURLER DE;Titular
2367;SEROPEDICA;01 OF DE JUSTICA;2025_03.pdf;3;2025;0;0.0;0;0;0.0;734.252;0;7.201.881,00;0.0;140.639;734.252;MYRELA FIGUEIREDO AMERICANO THURLER;Titular
2367;SEROPEDICA;01 OF DE JUSTICA;2025_06.pdf;6;2025;0;0.0;0;0;0.0;7.481.666,00;0;7.341.031,00;0.0;140.635;7.481.666,00;MYRELA FIGUEIREDO AMERICANO THURLER DE;Titular
2367;SEROPEDICA;01 OF DE JUSTICA;2025_07.pdf;7;2025;0;0.0;0;0;0.0;15.096.506,00;0;0;0.0;0.0;15.096.506,00;MYRELA FIGUEIREDO AMERICANO THURLER;Titular
2367;SEROPEDICA;01 OF DE JUSTICA;2025_08.pdf;8;2025;0;0.0;0;0;0.0;7.553.508,00;0;0;0.0;0.0;7.553.508,00;MYRELA FIGUEIREDO AMERICANO THURLER;Titular
2367;SEROPEDICA;01 OF DE JUSTICA;2025_09.pdf;9;2025;0;0.0;0;0;0.0;749.501;0;7.354.695,00;0.0;140.315;749.501;MYRELA FIGUEIREDO AMERICANO THURLER DE;Titular
2367;SEROPEDICA;01 OF DE JUSTICA;2025_10.pdf;10;2025;0;0.0;0;0;0.0;12.318.178,00;0;12.083.722,00;0.0;234.456;12.318.178,00;MYRELA FIGUEIREDO AMERICANO THURLER DE;Titular
2368;SEROPEDICA;02 OF DE JUSTICA;2024_09.pdf;9;2024;463.746;8.027.109,00;2.3373;5.827.086,00;47281.0;0;3.343.895,00;11.209.954,00;6.545.768,00;187.125;17.942.847,00;SANDRA AIROSO LINHARES;Titular
2368;SEROPEDICA;02 OF DE JUSTICA;2024_10.pdf;10;2024;3.9249;8.072.558,00;142.835;8.356.266,00;674.224;0;4.610.234,00;1.583.208,00;6.146.083,00;270.444;22.248.607,00;SANDRA AIROSO LINHARES;Titular
2368;SEROPEDICA;02 OF DE JUSTICA;2024_11.pdf;11;2024;222.828;7.735.076,00;1.2985;4.146.881,00;1.010.926,00;0;3.808.168,00;10.652.906,00;6.224.773,00;1.7605;17.053.729,00;SANDRA AIROSO LINHARES;Titular
2368;SEROPEDICA;02 OF DE JUSTICA;2024_12.pdf;12;2024;269.202;7.229.595,00;332.009;7.033.893,00;122.543;0;7.271.213,00;17.021.191,00;4.947.949,00;289.315;22.258.455,00;SANDRA AIROSO LINHARES;Titular
2368;SEROPEDICA;02 OF DE JUSTICA;2025_01.pdf;1;2025;377.186;7.948.665,00;81.576;5.120.963,00;444.476;0;4.032.093,00;11.332.744,00;6.480.412,00;191.803;18.004.959,00;SANDRA AIROSO LINHARES;Titular
2368;SEROPEDICA;02 OF DE JUSTICA;2025_02.pdf;2;2025;645.456;479.047;0;4.115.672,00;1.735.037,00;0;4.467.456,00;12.573.294,00;2.973.976,00;206.821;15.754.091,00;SANDRA AIROSO LINHARES;Titular
2368;SEROPEDICA;02 OF DE JUSTICA;2025_03.pdf;3;2025;609.089;6.352.975,00;167.922;4.446.474,00;578.316;0;4.972.837,00;12.617.772,00;4.305.349,00;204.492;17.127.613,00;SANDRA AIROSO LINHARES;Titular
2368;SEROPEDICA;02 OF DE JUSTICA;2025_06.pdf;6;2025;283.297;697.814;1.4391;3.041.009,00;60666.0;0;8.622.008,00;14.352.875,00;4.544.152,00;232.003;1.912.903,00;SANDRA AIROSO LINHARES;Titular
2368;SEROPEDICA;02 OF DE JUSTICA;2025_07.pdf;7;2025;345.975;729.523;137.702;13.296.082,00;1.900.145,00;0;6.433.327,00;24.408.514,00;4.575.466,00;424.481;29.408.461,00;SANDRA AIROSO LINHARES;Titular
2368;SEROPEDICA;02 OF DE JUSTICA;2025_08.pdf;8;2025;699.469;7.779.681,00;330.993;1.836.472,00;6.542.788,00;0;4.457.408,00;16.315.517,00;5.066.682,00;264.612;21.646.811,00;SANDRA AIROSO LINHARES;Titular
2368;SEROPEDICA;02 OF DE JUSTICA;2025_09.pdf;9;2025;11.896;7.814.552,00;187.083;13.112.513,00;887.455;0;3.896.518,00;21.948.028,00;4.775.631,00;364.062;27.087.721,00;SANDRA AIROSO LINHARES;Titular
2368;SEROPEDICA;02 OF DE JUSTICA;2025_10.pdf;10;2025;1.336.264,00;9.693.762,00;273.429;8.644.782,00;3.772.086,00;0;4.721.342,00;22.434.451,00;5.648.632,00;358.582;28.441.665,00;SANDRA AIROSO LINHARES;Titular
7497;SILVA JARDIM;OF UNICO MUNIC SILVA JARDIM;2024_09.pdf;9;2024;81.44;2.446.208,00;142.835;3.930.027,00;95179.0;2.767.118,00;199.282;9.546.426,00;1.742.808,00;166.393;11.455.627,00;FATIMA BESSA DA SILVA;Titular
7497;SILVA JARDIM;OF UNICO MUNIC SILVA JARDIM;2024_10.pdf;10;2024;42.264;2.785.122,00;116.865;4.922.277,00;214.404;2.918.389,00;811.983;9.614.924,00;2.028.498,00;167.882;11.811.304,00;FATIMA BESSA DA SILVA;Titular
7497;SILVA JARDIM;OF UNICO MUNIC SILVA JARDIM;2024_11.pdf;11;2024;402.474;2.378.215,00;51.94;257.447;188.722;722.824;4.763.205,00;9.027.483,00;1.894.507,00;1.5986;1.108.185,00;FATIMA BESSA DA SILVA;Titular
7497;SILVA JARDIM;OF UNICO MUNIC SILVA JARDIM;2024_12.pdf;12;2024;84.455;2.104.015,00;0;4.498.211,00;365.772;1.033.629,00;12.8458;764.877;1.583.137,00;138.755;9.370.662,00;FATIMA BESSA DA SILVA;Titular
7497;SILVA JARDIM;OF UNICO MUNIC SILVA JARDIM;2025_01.pdf;1;2025;62.769;1.787.454,00;1.3867;5.030.605,00;0.0;1.502.741,00;1.291.353,00;810.391;1.561.894,00;147.788;9.813.592,00;FATIMA BESSA DA SILVA;Titular
7497;SILVA JARDIM;OF UNICO MUNIC SILVA JARDIM;2025_02.pdf;2;2025;42.636;1.910.482,00;54.655;469.709;111.504;2.193.971,00;1.975.057,00;9.320.909,00;1.497.936,00;1.6655;10.985.395,00;FATIMA BESSA DA SILVA;Titular
7497;SILVA JARDIM;OF UNICO MUNIC SILVA JARDIM;2025_03.pdf;3;2025;137.653;2.038.655,00;70.365;5.462.271,00;3.1914;1.217.335,00;1.217.181,00;8.574.149,00;1.732.889,00;155.562;104.626;FATIMA BESSA DA SILVA;Titular
7497;SILVA JARDIM;OF UNICO MUNIC SILVA JARDIM;2025_06.pdf;6;2025;115.325;2.462.204,00;115.128;5.302.954,00;2.7024;1.269.105,00;2.570.258,00;9.906.855,00;2.019.819,00;1.7854;12.105.214,00;FATIMA BESSA DA SILVA;Titular
7497;SILVA JARDIM;OF UNICO MUNIC SILVA JARDIM;2025_07.pdf;7;2025;0;2.999.602,00;129.519;4.658.865,00;1.101.541,00;1.494.935,00;2.494.249,00;10.298.673,00;2.396.338,00;1.837;12.878.711,00;FATIMA BESSA DA SILVA;Titular
7497;SILVA JARDIM;OF UNICO MUNIC SILVA JARDIM;2025_08.pdf;8;2025;180.508;2.154.557,00;0;4.466.727,00;73074.0;6.690.353,00;1.548.665,00;13.230.814,00;1.641.355,00;241.715;15.113.884,00;FATIMA BESSA DA SILVA;Titular
7497;SILVA JARDIM;OF UNICO MUNIC SILVA JARDIM;2025_09.pdf;9;2025;236.917;2.856.178,00;1.4391;2.453.069,00;67560.0;190.585;2.417.255,00;7.620.301,00;2.330.655,00;129.783;10.080.739,00;FATIMA BESSA DA SILVA;Titular
7497;SILVA JARDIM;OF UNICO MUNIC SILVA JARDIM;2025_10.pdf;10;2025;180.508;3.032.774,00;43.173;743.565;138.566;3.788.544,00;3.275.508,00;15.410.654,00;2.204.083,00;279.986;17.894.723,00;FATIMA BESSA DA SILVA;Titular
8252;SUMIDOURO;OFICIO UNICO;2024_09.pdf;9;2024;31.671;1.589.877,00;298.655;7.669.598,00;466.328;2.490.869,00;2.9205;11.983.575,00;637.377;218.096;12.839.048,00;MANOEL PEREIRA PIMENTA FILHO;Titular
8252;SUMIDOURO;OFICIO UNICO;2024_10.pdf;10;2024;95.013;1.634.678,00;4.6746;4.945.822,00;528.208;3.494.236,00;305.894;10.621.741,00;658.413;191.157;11.471.311,00;MANOEL PEREIRA PIMENTA FILHO;Titular
8252;SUMIDOURO;OFICIO UNICO;2024_11.pdf;11;2024;63.342;1.172.346,00;3.3761;2.297.461,00;1.7933;2.433.417,00;577.515;6.382.409,00;564.569;114.043;7.061.021,00;MANOEL PEREIRA PIMENTA FILHO;Titular
8252;SUMIDOURO;OFICIO UNICO;2024_12.pdf;12;2024;31.671;1.016.022,00;272.685;5.412.939,00;480.923;2.559.619,00;851.372;9.954.463,00;485.095;185.673;10.625.231,00;MANOEL PEREIRA PIMENTA FILHO;Titular
8252;SUMIDOURO;OFICIO UNICO;2025_01.pdf;1;2025;165.805;1.213.155,00;95.172;3.403.329,00;5.5114;2.054.082,00;724.895;7.496.611,00;574.348;136.619;8.207.578,00;MANOEL PEREIRA PIMENTA FILHO;Titular
8252;SUMIDOURO;OFICIO UNICO;2025_02.pdf;2;2025;33.161;1.395.611,00;1.3596;4.854.468,00;306.426;1.754.762,00;233.282;8.180.456,00;391.177;142.037;871.367;MANOEL PEREIRA PIMENTA FILHO;Titular
8252;SUMIDOURO;OFICIO UNICO;2025_03.pdf;3;2025;33.161;1.387.878,00;2.8305;3.316.003,00;3.7987;2.665.034,00;447.122;7.851.238,00;522.754;138.126;8.512.118,00;MANOEL PEREIRA PIMENTA FILHO;Titular
8252;SUMIDOURO;OFICIO UNICO;2025_06.pdf;6;2025;0;1.957.041,00;302.211;3.334.822,00;1.253.881,00;202.561;164.395;8.235.288,00;665.436;137.236;903.796;MANOEL PEREIRA PIMENTA FILHO;Titular
8252;SUMIDOURO;OFICIO UNICO;2025_07.pdf;7;2025;0;1.840.772,00;561.249;4.369.837,00;564.253;3.632.696,00;447.627;10.455.318,00;776.861;184.255;11.416.434,00;MANOEL PEREIRA PIMENTA FILHO;Titular
8252;SUMIDOURO;OFICIO UNICO;2025_08.pdf;8;2025;0;1.697.539,00;259.038;7.295.167,00;1.039.479,00;2.743.217,00;823.879;12.894.016,00;728.381;235.922;13.858.319,00;MANOEL PEREIRA PIMENTA FILHO;Titular
8252;SUMIDOURO;OFICIO UNICO;2025_09.pdf;9;2025;3.5099;1.779.459,00;187.083;6.336.358,00;850.002;4.747.283,00;235.244;13.668.346,00;570.568;247.505;14.486.419,00;MANOEL PEREIRA PIMENTA FILHO;Titular
8252;SUMIDOURO;OFICIO UNICO;2025_10.pdf;10;2025;196.803;2.138.419,00;388.557;9.552.666,00;506.432;3.494.579,00;856.692;15.990.991,00;851.629;291.528;17.134.148,00;MANOEL PEREIRA PIMENTA FILHO;Titular
2652;TANGUA;OFICIO UNICO TANGUA;2024_09.pdf;9;2024;119.897;3.026.211,00;168.805;3.990.564,00;159.881;4.827.727,00;982.888;107.409;2.339.446,00;195.627;13.275.973,00;DOUGLAS OLIVEIRA FONTES;Titular
2652;TANGUA;OFICIO UNICO TANGUA;2024_10.pdf;10;2024;104.062;3.429.901,00;1.0388;7.080.466,00;886.395;6.243.475,00;1.252.056,00;16.354.243,00;2.442.166,00;303.826;19.100.235,00;DOUGLAS OLIVEIRA FONTES;Titular
2652;TANGUA;OFICIO UNICO TANGUA;2024_11.pdf;11;2024;0;3.097.044,00;166.519;5.500.741,00;459.001;2.789.159,00;1.702.593,00;11.116.281,00;2.397.864,00;200.912;13.715.057,00;DOUGLAS OLIVEIRA FONTES;Titular
2652;TANGUA;OFICIO UNICO TANGUA;2024_12.pdf;12;2024;176.453;2.858.677,00;129.596;5.130.095,00;92693.0;4.851.006,00;1.369.195,00;12.220.197,00;2.162.119,00;225.399;14.607.715,00;DOUGLAS OLIVEIRA FONTES;Titular
2652;TANGUA;OFICIO UNICO TANGUA;2025_01.pdf;1;2025;64.832;3.448.124,00;122.364;3.289.616,00;480.598;1.807.693,00;3.236.677,00;9.581.578,00;2.702.767,00;165.559;12.449.904,00;DOUGLAS OLIVEIRA FONTES;Titular
2652;TANGUA;OFICIO UNICO TANGUA;2025_02.pdf;2;2025;409.459;2.414.471,00;95.172;11.943.798,00;50153.0;235.813;11.5584;15.980.431,00;2.137.661,00;308.931;18.427.023,00;KEILA TELLES DE SOUZA;Responsável pelo Expediente
2652;TANGUA;OFICIO UNICO TANGUA;2025_03.pdf;3;2025;132.644;2.601.133,00;128.724;2.975.639,00;0.0;891.294;1.058.268,00;5.695.742,00;1.994.693,00;97267.0;7.787.702,00;KEILA TELLES DE SOUZA;Responsável pelo Expediente
2652;TANGUA;OFICIO UNICO TANGUA;2025_06.pdf;6;2025;206.718;4.379.413,00;115.128;3.985.299,00;0.0;3.004.112,00;1.871.598,00;9.791.318,00;3.596.647,00;174.303;13.562.268,00;KEILA TELLES DE SOUZA;Responsável pelo Expediente
2652;TANGUA;OFICIO UNICO TANGUA;2025_07.pdf;7;2025;70.198;4.883.924,00;201.474;6.961.798,00;223.371;2.506.181,00;1.643.157,00;12.175.782,00;4.094.607,00;219.714;16.490.103,00;KEILA TELLES DE SOUZA;Responsável pelo Expediente
2652;TANGUA;OFICIO UNICO TANGUA;2025_08.pdf;8;2025;246.945;4.112.801,00;201.474;5.240.452,00;74457.0;2.187.712,00;1.651.484,00;10.072.478,00;3.461.764,00;181.083;13.715.325,00;RENATA OVIDIA FERNANDES DA SILVA;Responsável pelo Expediente
2652;TANGUA;OFICIO UNICO TANGUA;2025_09.pdf;9;2025;502.998;3.291.885,00;100.737;5.422.029,00;100.656;2.845.642,00;2.186.776,00;11.382.613,00;2.861.881,00;206.229;14.450.723,00;RENATA OVIDIA FERNANDES DA SILVA;Responsável pelo Expediente
2652;TANGUA;OFICIO UNICO TANGUA;2025_10.pdf;10;2025;245.693;4.282.998,00;100.737;3.960.868,00;0.0;1.332.755,00;2.652.381,00;8.943.414,00;3.474.422,00;157.596;12.575.432,00;RENATA OVIDIA FERNANDES DA SILVA;Responsável pelo Expediente
1776;TERESOPOLIS;01 OF DE JUSTICA;2024_09.pdf;9;2024;1.142.419,00;0.0;0;5.708.991,00;2.541.544,00;2.089.211,00;0;80.092.556,00;0.0;1.573.427,00;81.665.983,00;FABRICIO ANDRADE FERREIRA GIRARDIN;Titular
1776;TERESOPOLIS;01 OF DE JUSTICA;2024_10.pdf;10;2024;1.507.768,00;0.0;0;60.455.736,00;3.517.147,00;21.713.169,00;0;85.509.797,00;0.0;1.684.023,00;8.719.382,00;FABRICIO ANDRADE FERREIRA GIRARDIN;Titular
1776;TERESOPOLIS;01 OF DE JUSTICA;2024_11.pdf;11;2024;782.724;0.0;0;37.014.296,00;3.349.544,00;19.927.927,00;0;59.890.929,00;0.0;1.183.562,00;61.074.491,00;FABRICIO ANDRADE FERREIRA GIRARDIN;Titular
1776;TERESOPOLIS;01 OF DE JUSTICA;2024_12.pdf;12;2024;2.056.356,00;0.0;0;64.912.817,00;6.295.685,00;22.061.313,00;0;93.476.136,00;0.0;1.850.035,00;95.326.171,00;FABRICIO ANDRADE FERREIRA GIRARDIN;Titular
1776;TERESOPOLIS;01 OF DE JUSTICA;2025_01.pdf;1;2025;2.358.088,00;0.0;0;57.587.889,00;3.926.162,00;17.884.487,00;0;80.176.949,00;0.0;1.579.677,00;81.756.626,00;FABRICIO ANDRADE FERREIRA GIRARDIN;Titular
1776;TERESOPOLIS;01 OF DE JUSTICA;2025_02.pdf;2;2025;1.276.416,00;0.0;0;414.47;4.759.391,00;21.132.618,00;0;67.292.173,00;0.0;1.323.252,00;68.615.425,00;FABRICIO ANDRADE FERREIRA GIRARDIN;Titular
1776;TERESOPOLIS;01 OF DE JUSTICA;2025_03.pdf;3;2025;1.718.696,00;0.0;0;4.877.098,00;4.342.653,00;19.985.638,00;0;73.374.655,00;0.0;1.443.312,00;74.817.967,00;FABRICIO ANDRADE FERREIRA GIRARDIN;Titular
1776;TERESOPOLIS;01 OF DE JUSTICA;2025_06.pdf;6;2025;10.5427;0.0;0;54.301.765,00;3.098.592,00;19.497.729,00;0;76.446.211,00;0.0;1.506.145,00;77.952.356,00;FABRICIO ANDRADE FERREIRA GIRARDIN;Titular
1776;TERESOPOLIS;01 OF DE JUSTICA;2025_07.pdf;7;2025;1.948.589,00;0.0;0;73.555.257,00;3.941.229,00;2.526.623,00;0;0;0.0;0.0;1.047.113,05;FABRICIO ANDRADE FERREIRA GIRARDIN;Titular
1776;TERESOPOLIS;01 OF DE JUSTICA;2025_08.pdf;8;2025;1.317.463,00;0.0;0;70.535.462,00;3.259.349,00;25.256.961,00;0;0;0.0;0.0;1.003.692,35;FABRICIO ANDRADE FERREIRA GIRARDIN;Titular
1776;TERESOPOLIS;01 OF DE JUSTICA;2025_09.pdf;9;2025;9.5144;0.0;0;60.102.577,00;10.824.719,00;29.608.058,00;0;9.952.906,00;0.0;1.957.734,00;1.014.867,94;FABRICIO ANDRADE FERREIRA GIRARDIN;Titular
1776;TERESOPOLIS;01 OF DE JUSTICA;2025_10.pdf;10;2025;1.524.297,00;0.0;0;66.332.268,00;3.219.845,00;30.075.154,00;0;99.192.844,00;0.0;195.872;1.011.515,64;FABRICIO ANDRADE FERREIRA GIRARDIN;Titular
1772;TERESOPOLIS;02 OF DE JUSTICA;2024_09.pdf;9;2024;0;0.0;0;5.543.334,00;0.0;15.043.766,00;9.657.225,00;29.653.701,00;0.0;590.624;30.244.325,00;EDUARDO PACHECO RIBEIRO DE SOUZA;Titular
1772;TERESOPOLIS;02 OF DE JUSTICA;2024_10.pdf;10;2024;0;0.0;0;5.796.632,00;0.0;10.350.333,00;6.585.065,00;22.303.711,00;0.0;428.319;2.273.203,00;EDUARDO PACHECO RIBEIRO DE SOUZA;Titular
1772;TERESOPOLIS;02 OF DE JUSTICA;2024_11.pdf;11;2024;0;0.0;0;10.083.644,00;0.0;12.805.886,00;705.897;29.370.647,00;0.0;577.853;299.485;EDUARDO PACHECO RIBEIRO DE SOUZA;Titular
1772;TERESOPOLIS;02 OF DE JUSTICA;2024_12.pdf;12;2024;0;0.0;0;89.53;0.0;18.233.468,00;909.344;35.574.101,00;0.0;705.807;36.279.908,00;EDUARDO PACHECO RIBEIRO DE SOUZA;Titular
1772;TERESOPOLIS;02 OF DE JUSTICA;2025_01.pdf;1;2025;0;0.0;0;979.698;0.0;10.749.123,00;982.535;29.790.324,00;0.0;581.129;30.371.453,00;EDUARDO PACHECO RIBEIRO DE SOUZA;Titular
1772;TERESOPOLIS;02 OF DE JUSTICA;2025_02.pdf;2;2025;0;0.0;0;7.640.581,00;0.0;7.525.447,00;7.577.707,00;22.295.334,00;0.0;448.401;22.743.735,00;EDUARDO PACHECO RIBEIRO DE SOUZA;Titular
1772;TERESOPOLIS;02 OF DE JUSTICA;2025_03.pdf;3;2025;0;0.0;0;8.545.073,00;0.0;4.777.806,00;8.681.722,00;21.577.843,00;0.0;426.758;22.004.601,00;EDUARDO PACHECO RIBEIRO DE SOUZA;Titular
1772;TERESOPOLIS;02 OF DE JUSTICA;2025_06.pdf;6;2025;0;0.0;0;8.218.547,00;0.0;6.730.505,00;12.711.358,00;27.135.811,00;0.0;524.599;2.766.041,00;EDUARDO PACHECO RIBEIRO DE SOUZA;Titular
1772;TERESOPOLIS;02 OF DE JUSTICA;2025_07.pdf;7;2025;0;0.0;0;12.622.659,00;0.0;9.709.925,00;13.272.454,00;0;0.0;0.0;35.605.038,00;EDUARDO PACHECO RIBEIRO DE SOUZA;Titular
1772;TERESOPOLIS;02 OF DE JUSTICA;2025_08.pdf;8;2025;0;0.0;0;9.122.682,00;0.0;5.832.323,00;13.962.375,00;0;0.0;0.0;2.891.738,00;EDUARDO PACHECO RIBEIRO DE SOUZA;Titular
1772;TERESOPOLIS;02 OF DE JUSTICA;2025_09.pdf;9;2025;0;0.0;0;834.544;0.0;7.659.274,00;15.951.021,00;31.345.749,00;0.0;609.986;31.955.735,00;EDUARDO PACHECO RIBEIRO DE SOUZA;Titular
1772;TERESOPOLIS;02 OF DE JUSTICA;2025_10.pdf;10;2025;0;0.0;0;1.345.515,00;0.0;5.201.032,00;10.785.106,00;28.878.981,00;0.0;562.307;29.441.288,00;EDUARDO PACHECO RIBEIRO DE SOUZA;Titular
1777;TERESOPOLIS;03 OF DE JUSTICA;2024_09.pdf;9;2024;0;0.0;0;65.719.835,00;0.0;1.890.655,00;0;82.990.141,00;0.0;1.636.244,00;84.626.385,00;JAIME EDUARDO SIMAO;Titular
1777;TERESOPOLIS;03 OF DE JUSTICA;2024_10.pdf;10;2024;0;0.0;0;6.710.361,00;0.0;15.057.049,00;0;80.568.018,00;0.0;1.592.641,00;82.160.659,00;JAIME EDUARDO SIMAO;Titular
1777;TERESOPOLIS;03 OF DE JUSTICA;2024_11.pdf;11;2024;0;0.0;0;63.417.976,00;0.0;19.958.937,00;0;81.761.864,00;0.0;1.615.049,00;83.376.913,00;JAIME EDUARDO SIMAO;Titular
1777;TERESOPOLIS;03 OF DE JUSTICA;2024_12.pdf;12;2024;0;0.0;0;59.702.451,00;0.0;1.712.335,00;0;75.334.099,00;0.0;1.491.702,00;76.825.801,00;JAIME EDUARDO SIMAO;Titular
1777;TERESOPOLIS;03 OF DE JUSTICA;2025_01.pdf;1;2025;0;0.0;0;46.986.623,00;0.0;17.303.654,00;0;63.044.728,00;0.0;1.245.549,00;64.290.277,00;JAIME EDUARDO SIMAO;Titular
1777;TERESOPOLIS;03 OF DE JUSTICA;2025_02.pdf;2;2025;0;0.0;0;50.574.662,00;0.0;26.146.592,00;0;75.236.705,00;0.0;1.484.549,00;76.721.254,00;JAIME EDUARDO SIMAO;Titular
1777;TERESOPOLIS;03 OF DE JUSTICA;2025_03.pdf;3;2025;0;0.0;0;59.489.107,00;0.0;17.840.768,00;0;75.831.764,00;0.0;1.498.111,00;77.329.875,00;JAIME EDUARDO SIMAO;Titular
1777;TERESOPOLIS;03 OF DE JUSTICA;2025_06.pdf;6;2025;0;0.0;0;6.042.852,00;0.0;23.395.065,00;0;82.199.566,00;0.0;1.624.019,00;83.823.585,00;JAIME EDUARDO SIMAO;Titular
1777;TERESOPOLIS;03 OF DE JUSTICA;2025_07.pdf;7;2025;0;0.0;0;62.674.087,00;0.0;33.279.766,00;0;0;0.0;0.0;95.953.853,00;JAIME EDUARDO SIMAO;Titular
1777;TERESOPOLIS;03 OF DE JUSTICA;2025_08.pdf;8;2025;0;0.0;0;65.357.668,00;0.0;27.566.464,00;0;0;0.0;0.0;92.924.132,00;JAIME EDUARDO SIMAO;Titular
1777;TERESOPOLIS;03 OF DE JUSTICA;2025_09.pdf;9;2025;0;0.0;0;76.879.532,00;0.0;24.104.364,00;0;99.025.367,00;0.0;1.958.529,00;1.009.838,96;JAIME EDUARDO SIMAO;Titular
1777;TERESOPOLIS;03 OF DE JUSTICA;2025_10.pdf;10;2025;0;0.0;0;7.463.427,00;0.0;35.084.076,00;0;1.075.888,54;0.0;2.129.492,00;1.097.183,46;JAIME EDUARDO SIMAO;Titular
1773;TERESOPOLIS;RCPN 01 DISTR;2024_09.pdf;9;2024;0;16.177.074,00;4.090.275,00;0;0.0;0;0;14.083.792,00;6.103.547,00;80010.0;20.267.349,00;MARIA DAS GRACAS VERLY TARDIN;Titular
1773;TERESOPOLIS;RCPN 01 DISTR;2024_10.pdf;10;2024;0;17.139.062,00;4.479.825,00;0;0.0;0;0;14.925.882,00;6.605.375,00;87630.0;21.618.887,00;MARIA DAS GRACAS VERLY TARDIN;Titular
1773;TERESOPOLIS;RCPN 01 DISTR;2024_11.pdf;11;2024;0;17.846.508,00;4.014.838,00;0;0.0;0;0;14.139.962,00;7.643.152,00;78232.0;21.861.346,00;MARIA DAS GRACAS VERLY TARDIN;Titular
1773;TERESOPOLIS;RCPN 01 DISTR;2024_12.pdf;12;2024;0;16.587.165,00;4.090.275,00;0;0.0;0;0;13.940.257,00;6.657.173,00;80010.0;2.067.744,00;MARIA DAS GRACAS VERLY TARDIN;Titular
1773;TERESOPOLIS;RCPN 01 DISTR;2025_01.pdf;1;2025;0;16.255.441,00;3.589.344,00;0;0.0;0;0;1.221.307,00;7.561.491,00;70224.0;19.844.785,00;MARIA DAS GRACAS VERLY TARDIN;Titular
1773;TERESOPOLIS;RCPN 01 DISTR;2025_02.pdf;2;2025;0;12.619.263,00;3.839.782,00;0;0.0;0;0;12.635.738,00;3.748.295,00;75012.0;16.459.045,00;MARIA DAS GRACAS VERLY TARDIN;Titular
1773;TERESOPOLIS;RCPN 01 DISTR;2025_03.pdf;3;2025;0;13.317.041,00;4.557.662,00;0;0.0;0;0;14.672.664,00;3.112.865,00;89174.0;17.874.703,00;MARIA DAS GRACAS VERLY TARDIN;Titular
1773;TERESOPOLIS;RCPN 01 DISTR;2025_06.pdf;6;2025;0;17.929.704,00;4.544.461,00;0;0.0;0;0;14.413.165,00;7.971.949,00;89051.0;22.474.165,00;MARIA DAS GRACAS VERLY TARDIN;Titular
1773;TERESOPOLIS;RCPN 01 DISTR;2025_07.pdf;7;2025;0;20.041.342,00;5.569.317,00;0;0.0;0;0;17.628.856,00;7.872.669,00;109.134;25.610.659,00;MARIA DAS GRACAS VERLY TARDIN;Titular
1773;TERESOPOLIS;RCPN 01 DISTR;2025_08.pdf;8;2025;0;22.333.487,00;5.399.647,00;0;0.0;0;0;18.091.663,00;9.535.721,00;1.0575;27.733.134,00;MARIA DAS GRACAS VERLY TARDIN;Titular
1773;TERESOPOLIS;RCPN 01 DISTR;2025_09.pdf;9;2025;0;20.716.445,00;4.576.338,00;0;0.0;0;0;17.327.439,00;7.875.668,00;89676.0;25.292.783,00;MARIA DAS GRACAS VERLY TARDIN;Titular
1773;TERESOPOLIS;RCPN 01 DISTR;2025_10.pdf;10;2025;0;20.804.352,00;4.621.414,00;0;0.0;0;0;17.196.547,00;8.138.979,00;90240.0;25.425.766,00;MARIA DAS GRACAS VERLY TARDIN;Titular
1778;TERESOPOLIS;RCPN 02 DISTR;2024_09.pdf;9;2024;0;1.047.366,00;0;0;0.0;1.698.006,00;0;2.218.526,00;4.3788;88966.0;2.745.372,00;FLAVIA MATTOS DA ROCHA;Titular
1778;TERESOPOLIS;RCPN 02 DISTR;2024_10.pdf;10;2024;0;1.007.731,00;0;0;0.0;191.367;0;2.419.404,00;4.6496;37037.0;2.921.401,00;FLAVIA MATTOS DA ROCHA;Titular
